go_name,go_id,rel_type,parent_terms
killing by symbiont of host cells,GO:0001907,IS_A,GO:0051701|GO:0051883
leukocyte mediated cytotoxicity,GO:0001909,IS_A,GO:0001906|GO:0002443
regulation of leukocyte mediated cytotoxicity,GO:0001910,IS_A,GO:0031341|GO:0002703
T cell mediated cytotoxicity,GO:0001913,IS_A,GO:0002456|GO:0001909
regulation of T cell mediated cytotoxicity,GO:0001914,IS_A,GO:0001910|GO:0002709
negative regulation of B-1 B cell differentiation,GO:0001925,IS_A,GO:0001924|GO:0045578
positive regulation of B-1 B cell differentiation,GO:0001926,IS_A,GO:0001924|GO:0045579
exocyst assembly,GO:0001927,IS_A,GO:0140029|GO:0034622
regulation of exocyst assembly,GO:0001928,IS_A,GO:0106020|GO:0043254
positive regulation of exocyst assembly,GO:0001930,IS_A,GO:0031334|GO:0001928
regulation of protein phosphorylation,GO:0001932,IS_A,GO:0042325|GO:0031399
negative regulation of endothelial cell proliferation,GO:0001937,IS_A,GO:0050680|GO:0001936
positive regulation of endothelial cell proliferation,GO:0001938,IS_A,GO:0001936|GO:0050679
hair follicle development,GO:0001942,IS_A,GO:0048856|GO:0022405
lymphangiogenesis,GO:0001946,IS_A,GO:0009653|GO:0048646
negative regulation of cell-matrix adhesion,GO:0001953,IS_A,GO:0010812|GO:0001952
positive regulation of cell-matrix adhesion,GO:0001954,IS_A,GO:0001952|GO:0010811
startle response,GO:0001964,IS_A,GO:0050905|GO:0009605
positive regulation of activation of membrane attack complex,GO:0001970,IS_A,GO:0045917|GO:0001969
negative regulation of activation of membrane attack complex,GO:0001971,IS_A,GO:0001969|GO:0045916
baroreceptor detection of arterial stretch,GO:0001981,IS_A,GO:0050982|GO:0003018
baroreceptor response to decreased systemic arterial blood pressure,GO:0001982,IS_A,GO:0003084|GO:0001978
baroreceptor response to increased systemic arterial blood pressure,GO:0001983,IS_A,GO:0003085|GO:0001978
regulation of systemic arterial blood pressure by hormone,GO:0001990,IS_A,GO:0050886|GO:0003044
angiotensin-mediated vasoconstriction involved in regulation of systemic arterial blood pressure,GO:0001998,IS_A,GO:0042310|GO:0003084
renin secretion into blood stream,GO:0002001,IS_A,GO:0009306|GO:0023061
vasoconstriction by vasopressin involved in systemic arterial blood pressure control,GO:0002006,IS_A,GO:0003084|GO:0042310
vasoconstriction of artery involved in chemoreceptor response to lowering of systemic arterial blood pressure,GO:0002012,IS_A,GO:0042310|GO:0003084
vasoconstriction of artery involved in ischemic response to lowering of systemic arterial blood pressure,GO:0002014,IS_A,GO:0042310|GO:0003084
renin-angiotensin regulation of aldosterone production,GO:0002018,IS_A,GO:0003071|GO:2000858
response to dietary excess,GO:0002021,IS_A,GO:0031667|GO:0032501
norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure,GO:0002025,IS_A,GO:0042311|GO:0003085
regulation of the force of heart contraction,GO:0002026,IS_A,GO:0008016|GO:0065008
regulation of heart rate,GO:0002027,IS_A,GO:0008016|GO:0065008
desensitization of G protein-coupled receptor signaling pathway,GO:0002029,IS_A,GO:0045744|GO:0022401
desensitization of G protein-coupled receptor signaling pathway by arrestin,GO:0002032,IS_A,GO:0032091|GO:0002029
angiotensin-mediated vasodilation involved in regulation of systemic arterial blood pressure,GO:0002033,IS_A,GO:0042311|GO:0003085
brain renin-angiotensin system,GO:0002035,IS_A,GO:0002016|GO:0001976
regulation of L-glutamate import across plasma membrane,GO:0002036,IS_A,GO:0010958|GO:2000191
pyoverdine biosynthetic process,GO:0002049,IS_A,GO:0002048|GO:0019290
pyoverdine catabolic process,GO:0002050,IS_A,GO:0002048|GO:0046215
positive regulation of mesenchymal cell proliferation,GO:0002053,IS_A,GO:0008284|GO:0010464
extraocular skeletal muscle development,GO:0002074,IS_A,GO:0060538|GO:0007519
acrosome matrix dispersal,GO:0002077,IS_A,GO:0022414|GO:0051603
membrane fusion involved in acrosome reaction,GO:0002078,IS_A,GO:0061025|GO:0022412
diaphragm contraction,GO:0002086,IS_A,GO:0003016|GO:0003011
regulation of respiratory gaseous exchange by nervous system process,GO:0002087,IS_A,GO:0044065|GO:0050877
auditory receptor cell morphogenesis,GO:0002093,IS_A,GO:0048667|GO:0048598
tRNA wobble adenosine to inosine editing,GO:0002100,IS_A,GO:0002097|GO:0006382
generation of mature 3'-end of 5S rRNA generated by RNA polymerase III,GO:0002107,IS_A,GO:0031125|GO:0000481
cotranscriptional mitochondrial rRNA nucleotide insertion,GO:0002110,IS_A,GO:0000154|GO:0070705
tRNA wobble base cytosine methylation,GO:0002127,IS_A,GO:0002946|GO:0002101
wobble position guanine ribose methylation,GO:0002129,IS_A,GO:0002938|GO:0002130
tRNA wobble position uridine thiolation,GO:0002143,IS_A,GO:0034227|GO:0002098
hypochlorous acid metabolic process,GO:0002148,IS_A,GO:0072593|GO:0043436
hypochlorous acid catabolic process,GO:0002150,IS_A,GO:0002148|GO:0044282
thyroid hormone mediated signaling pathway,GO:0002154,IS_A,GO:0030522|GO:0009755
negative regulation of thyroid hormone mediated signaling pathway,GO:0002156,IS_A,GO:0009968|GO:0002155
positive regulation of thyroid hormone mediated signaling pathway,GO:0002157,IS_A,GO:0002155|GO:0009967
desmosome assembly,GO:0002159,IS_A,GO:0002934|GO:0007043
desmosome maintenance,GO:0002160,IS_A,GO:0045217|GO:0002934
larval development,GO:0002164,IS_A,GO:0009791|GO:0007275
instar larval or pupal development,GO:0002165,IS_A,GO:0009791|GO:0007275
instar larval development,GO:0002168,IS_A,GO:0002164|GO:0002165
protein localization to paranode region of axon,GO:0002175,IS_A,GO:0034613|GO:0099612
positive regulation of acute inflammatory response to non-antigenic stimulus,GO:0002879,IS_A,GO:0002675|GO:0002877
negative regulation of acute inflammatory response to non-antigenic stimulus,GO:0002878,IS_A,GO:0002674|GO:0002877
somatic recombination of immunoglobulin genes involved in immune response,GO:0002204,IS_A,GO:0016447|GO:0002208
somatic hypermutation of immunoglobulin genes involved in immune response,GO:0002205,IS_A,GO:0002208|GO:0016446
gene conversion of immunoglobulin genes involved in immune response,GO:0002207,IS_A,GO:0002206|GO:0002208
behavioral defense response,GO:0002209,IS_A,GO:0006952|GO:0007610
behavioral response to wounding,GO:0002210,IS_A,GO:0009611|GO:0007610
behavioral defense response to insect,GO:0002211,IS_A,GO:0002213|GO:0002209
behavioral defense response to nematode,GO:0002212,IS_A,GO:0002209|GO:0002215
activation of innate immune response,GO:0002218,IS_A,GO:0045089|GO:0002253
innate immune response activating cell surface receptor signaling pathway,GO:0002220,IS_A,GO:0002429|GO:0002758
innate immune response in mucosa,GO:0002227,IS_A,GO:0045087|GO:0002385
natural killer cell mediated immunity,GO:0002228,IS_A,GO:0002449|GO:0045087
defense response to oomycetes,GO:0002229,IS_A,GO:0002239|GO:0098542
detection of oomycetes,GO:0002231,IS_A,GO:0098543|GO:0002239
leukocyte chemotaxis involved in inflammatory response,GO:0002232,IS_A,GO:0030595|GO:0002523
leukocyte chemotaxis involved in immune response,GO:0002233,IS_A,GO:0030595|GO:0002522
detection of endoplasmic reticulum overloading,GO:0002234,IS_A,GO:0006983|GO:0009595
detection of unfolded protein,GO:0002235,IS_A,GO:0006986|GO:0009593
detection of misfolded protein,GO:0002236,IS_A,GO:0051788|GO:0009593
response to molecule of bacterial origin,GO:0002237,IS_A,GO:0010033|GO:0043207
response to molecule of fungal origin,GO:0002238,IS_A,GO:0043207|GO:0010033
cell cycle checkpoint,GO:0000075,IS_A,GO:0045786|GO:0009987
signal transduction,GO:0007165,IS_A,GO:0009987|GO:0050794
cellular response to stimulus,GO:0051716,IS_A,GO:0050896|GO:0009987
negative regulation of cell cycle,GO:0045786,IS_A,GO:0048523|GO:0051726
cell cycle arrest,GO:0007050,IS_A,GO:0022402|GO:0045786
negative regulation of mitotic cell cycle,GO:0045930,IS_A,GO:0007346|GO:0045786
regulation of mitotic cell cycle phase transition,GO:1901990,IS_A,GO:1901987|GO:0007346
cellular metabolic process,GO:0044237,IS_A,GO:0008152|GO:0009987
cellular protein metabolic process,GO:0044267,IS_A,GO:0019538|GO:0044260
protein sumoylation,GO:0016925,IS_A,GO:0032446|GO:0018205
protein methylation,GO:0006479,IS_A,GO:0043414|GO:0008213
cellular nitrogen compound metabolic process,GO:0034641,IS_A,GO:0006807|GO:0044237
DNA repair,GO:0006281,IS_A,GO:0006259|GO:0006974
cellular response to stress,GO:0033554,IS_A,GO:0006950|GO:0051716
lipid metabolic process,GO:0006629,IS_A,GO:0044238|GO:0071704
protein processing,GO:0016485,IS_A,GO:0006508|GO:0051604
transmembrane transport,GO:0055085,IS_A,GO:0009987|GO:0006810
ion transmembrane transport,GO:0034220,IS_A,GO:0006811|GO:0055085
ion transmembrane transport,GO:0034220,INSTANCE_OF,GO:0055085|GO:0006811
phosphatidylinositol biosynthetic process,GO:0006661,IS_A,GO:0046488|GO:0046474
phospholipid transport,GO:0015914,IS_A,GO:0006869|GO:0015748
carbohydrate metabolic process,GO:0005975,IS_A,GO:0071704|GO:0044238
drug transmembrane transport,GO:0006855,IS_A,GO:0015893|GO:0055085
proton transmembrane transport,GO:1902600,IS_A,GO:0098662|GO:0015672
fatty acid beta-oxidation,GO:0006635,IS_A,GO:0019395|GO:0009062
fatty acid metabolic process,GO:0006631,IS_A,GO:0032787|GO:0044255
glycogen metabolic process,GO:0005977,IS_A,GO:0006112|GO:0006073
stress-activated MAPK cascade,GO:0051403,IS_A,GO:0031098|GO:0000165
MAPK cascade,GO:0000165,IS_A,GO:0023014|GO:0035556
activation of MAPK activity,GO:0000187,IS_A,GO:0043406|GO:0032147
regulation of DNA-binding transcription factor activity,GO:0051090,IS_A,GO:0065009|GO:0006355
transcription,GO:0006351,IS_A,GO:0097659|GO:0034645
calcium ion transmembrane transport,GO:0070588,IS_A,GO:0006816|GO:0098662
protein O-linked fucosylation,GO:0036066,IS_A,GO:0006493|GO:0036065
positive regulation of transcription by RNA polymerase II,GO:0045944,IS_A,GO:0006357|GO:0045893
post-transcriptional gene silencing by RNA,GO:0035194,IS_A,GO:0016441|GO:0031047
translation,GO:0006412,INSTANCE_OF,GO:0043043|GO:0044267
G1/S transition of mitotic cell cycle,GO:0000082,IS_A,GO:0044843|GO:0044772
regulation of transcription involved in G1/S transition of mitotic cell cycle,GO:0000083,IS_A,GO:1903047|GO:0006355
mitotic nuclear envelope disassembly,GO:0007077,IS_A,GO:0140014|GO:0051081
regulation of cell motility,GO:2000145,IS_A,GO:0040012|GO:0051270
regulation of G2/M transition of mitotic cell cycle,GO:0010389,IS_A,GO:1901990|GO:1902749
regulation of G2/M transition of mitotic cell cycle,GO:0010389,INSTANCE_OF,GO:1901990|GO:1902749
G2/M transition of mitotic cell cycle,GO:0000086,IS_A,GO:0044772|GO:0044839
apoptotic process,GO:0006915,HAS_PART,GO:0097194|GO:0097190
positive regulation of apoptotic process,GO:0043065,IS_A,GO:0042981|GO:0043068
negative regulation of apoptotic process,GO:0043066,IS_A,GO:0043069|GO:0042981
intrinsic apoptotic signaling pathway,GO:0097193,IS_A,GO:0097190|GO:0035556
intrinsic apoptotic signaling pathway,GO:0097193,INSTANCE_OF,GO:0097190|GO:0035556
regulation of immune response,GO:0050776,IS_A,GO:0002682|GO:0048583
leukocyte migration,GO:0050900,IS_A,GO:0002376|GO:0016477
cellular response to cytokine stimulus,GO:0071345,IS_A,GO:0034097|GO:0071310
positive regulation of tyrosine phosphorylation of STAT protein,GO:0042531,IS_A,GO:0050731|GO:0042509
positive regulation of receptor signaling pathway via STAT,GO:1904894,IS_A,GO:1904892|GO:0009967
positive regulation of cell cycle,GO:0045787,IS_A,GO:0048522|GO:0051726
positive regulation of epidermal growth factor receptor signaling pathway,GO:0045742,IS_A,GO:0042058|GO:1901186
establishment or maintenance of bipolar cell polarity regulating cell shape,GO:0061246,IS_A,GO:0071963|GO:0061245
mesonephric glomerular epithelial cell differentiation,GO:0061250,IS_A,GO:0072311|GO:0061208
mesonephric glomerular parietal epithelial cell differentiation,GO:0061253,IS_A,GO:0061250|GO:0072139
mesonephric glomerular parietal epithelial cell development,GO:0061254,IS_A,GO:0061251|GO:0072016
mesonephric glomerular parietal epithelial cell fate commitment,GO:0061255,IS_A,GO:0061252|GO:0072147
mesonephric glomerular visceral epithelial cell differentiation,GO:0061256,IS_A,GO:0072112|GO:0061250
mesonephric glomerular visceral epithelial cell development,GO:0061257,IS_A,GO:0061251|GO:0072015
mesonephric glomerular visceral epithelial cell fate commitment,GO:0061258,IS_A,GO:0072149|GO:0061251
mesonephric glomerular mesangial cell differentiation,GO:0061259,IS_A,GO:0061260|GO:0072008
mesonephric mesangial cell differentiation,GO:0061260,IS_A,GO:0072007|GO:0061208
mesonephric nephron tubule epithelial cell differentiation,GO:0061265,IS_A,GO:0061208|GO:0072160
mesonephric interstitial fibroblast differentiation,GO:0061266,IS_A,GO:0072071|GO:0061208
mesonephric glomerular mesangial cell proliferation involved in mesonephros development,GO:0061269,IS_A,GO:0072110|GO:0061209
mesonephric intraglomerular mesangial cell proliferation,GO:0061270,IS_A,GO:0072123|GO:0061269
mesenchymal to epithelial transition involved in mesonephric renal vesicle formation,GO:0061271,IS_A,GO:0061261|GO:0072036
mesonephric connecting tubule development,GO:0061272,IS_A,GO:0061242|GO:0072027
mesonephric distal tubule morphogenesis,GO:0061273,IS_A,GO:0061240|GO:0072156
mesonephric distal tubule development,GO:0061274,IS_A,GO:0061242|GO:0072017
mesonephric proximal tubule development,GO:0061275,IS_A,GO:0072014|GO:0061242
mesonephric proximal tubule morphogenesis,GO:0061276,IS_A,GO:0061240|GO:0072158
epithelial cell migration involved in mesonephric distal tubule morphogenesis,GO:0061279,IS_A,GO:0072157|GO:0061278
epithelial cell migration involved in mesonephric proximal tubule morphogenesis,GO:0061280,IS_A,GO:0061278|GO:0072159
specification of mesonephric connecting tubule identity,GO:0061281,IS_A,GO:0061282|GO:0072085
specification of mesonephric nephron tubule identity,GO:0061282,IS_A,GO:0072081|GO:0061227
specification of mesonephric distal tubule identity,GO:0061283,IS_A,GO:0072084|GO:0061282
specification of mesonephric proximal tubule identity,GO:0061284,IS_A,GO:0061282|GO:0072082
mesonephric capsule specification,GO:0061288,IS_A,GO:0061227|GO:0072130
Wnt signaling pathway involved in kidney development,GO:0061289,IS_A,GO:0016055|GO:0060995
canonical Wnt signaling pathway involved in ureteric bud branching,GO:0061291,IS_A,GO:0061292|GO:0061290
mesonephric renal vesicle induction,GO:0061294,IS_A,GO:0072034|GO:0061217
retinal blood vessel morphogenesis,GO:0061304,IS_A,GO:0061299|GO:0048514
cardiac neural crest cell differentiation involved in heart development,GO:0061307,IS_A,GO:0014033|GO:0035051
canonical Wnt signaling pathway involved in cardiac neural crest cell differentiation involved in heart development,GO:0061310,IS_A,GO:0044335|GO:0061316
BMP signaling pathway involved in heart development,GO:0061312,IS_A,GO:0061311|GO:0030509
fibroblast growth factor receptor signaling pathway involved in heart development,GO:0061313,IS_A,GO:0061311|GO:0008543
Notch signaling involved in heart development,GO:0061314,IS_A,GO:0061311|GO:0007219
canonical Wnt signaling pathway involved in positive regulation of cardiac muscle cell proliferation,GO:0061315,IS_A,GO:0061316|GO:0044340
canonical Wnt signaling pathway involved in heart development,GO:0061316,IS_A,GO:0060070|GO:0003306
renal tubule development,GO:0061326,IS_A,GO:0035295|GO:0060429
Malpighian tubule bud morphogenesis,GO:0061332,IS_A,GO:0060572|GO:0072175
cell growth involved in Malpighian tubule morphogenesis,GO:0061335,IS_A,GO:0060560|GO:0048588
establishment or maintenance of monopolar cell polarity regulating cell shape,GO:0061340,IS_A,GO:0071963|GO:0061339
non-canonical Wnt signaling pathway involved in heart development,GO:0061341,IS_A,GO:0035567|GO:0003306
regulation of cell adhesion involved in heart morphogenesis by non-canonical Wnt signaling pathway,GO:0061342,IS_A,GO:0061341|GO:0061344
planar cell polarity pathway involved in cardiac muscle cell fate commitment,GO:0061345,IS_A,GO:0061341|GO:0060071
planar cell polarity pathway involved in heart morphogenesis,GO:0061346,IS_A,GO:0060071|GO:0061341
cell chemotaxis involved in Malpighian tubule morphogenesis,GO:0061352,IS_A,GO:0061334|GO:0060326
Wnt protein secretion,GO:0061355,IS_A,GO:0009306|GO:0023061
regulation of Wnt signaling pathway by Wnt protein secretion,GO:0061359,IS_A,GO:0030111|GO:0061355
positive regulation of maintenance of bipolar cell polarity regulating cell shape,GO:0061361,IS_A,GO:2000247|GO:2000115
negative regulation of maintenance of bipolar cell polarity regulating cell shape,GO:0061362,IS_A,GO:2000115|GO:2000750
negative regulation of progesterone biosynthesis involved in luteolysis,GO:0061363,IS_A,GO:2000183|GO:0022602
behavioral response to chemical pain,GO:0061366,IS_A,GO:0007635|GO:0048266
activin receptor signaling pathway involved in heart jogging,GO:0061372,IS_A,GO:0032924|GO:0061311
fibroblast proliferation involved in heart morphogenesis,GO:0061385,IS_A,GO:0061323|GO:0048144
regulation of direction of cell growth,GO:0061389,IS_A,GO:0008360|GO:0001558
positive regulation of direction of cell growth,GO:0061390,IS_A,GO:0030307|GO:0061389
negative regulation of direction of cell growth,GO:0061391,IS_A,GO:0061389|GO:0030308
positive regulation of transcription from RNA polymerase II promoter in response to acidic pH,GO:0061402,IS_A,GO:0045944|GO:0071468
positive regulation of transcription from RNA polymerase II promoter in response to nitrosative stress,GO:0061403,IS_A,GO:0071500|GO:0036003
positive regulation of transcription from RNA polymerase II promoter in response to hydrostatic pressure,GO:0061405,IS_A,GO:1901522|GO:0036003
positive regulation of transcription from RNA polymerase II promoter in response to glucose starvation,GO:0061406,IS_A,GO:0036003|GO:0042149
positive regulation of transcription from RNA polymerase II promoter in response to heat stress,GO:0061408,IS_A,GO:0034605|GO:0036003
positive regulation of transcription from RNA polymerase II promoter in response to freezing,GO:0061409,IS_A,GO:0061411|GO:0071497
